row  column  (images_10_7176.edf K_K*images_10_7176.edf Ar_K**2.3)
80  12  0
80  13  0
80  14  0
80  15  0
80  16  0
80  17  4.12277e+06
80  18  0
80  19  643865
80  20  0
80  21  0
80  22  0
80  23  620913
80  24  0
80  25  1.99443e+06
80  26  4.57349e+06
80  27  0
80  28  2.55294e+06
80  29  1.03581e+07
80  30  0
80  31  1.08811e+06
80  32  0
80  33  8.16039e+06
80  34  1.20178e+07
80  35  7.80181e+06
80  36  0
80  37  0
80  38  0
80  39  0
80  40  553813
80  41  2.0187e+06
80  42  1.91468e+06
80  43  0
80  44  6.54372e+06
80  45  0
80  46  0
80  47  5.20582e+06
80  48  0
80  49  8.1519e+06
80  50  1.88376e+07
80  51  1.26419e+07
80  52  2.69242e+07
80  53  2.73226e+07
80  54  2.05645e+07
80  55  8.4208e+06
80  56  1.22572e+07
80  57  7.93626e+06
80  58  1.98862e+06
80  59  0
80  60  0
80  61  1.75312e+06
80  62  1.53937e+06
80  63  2.23898e+06
80  64  7.18937e+06
80  65  9.08128e+06
80  66  0
80  67  1.07981e+06
80  68  0
80  69  0
80  70  0
80  71  3.82485e+06
80  72  7.59975e+06
80  73  0
80  74  3.02403e+06
80  75  0
80  76  0
80  77  2.36344e+07
80  78  0
80  79  0
80  80  0
80  81  5.50434e+06
80  82  0
80  83  6.23369e+06
80  84  0
80  85  0
80  86  0
80  87  0
80  88  1.20103e+07
80  89  6.6803e+06
80  90  0
80  91  4.23381e+06
80  92  1.28294e+07
80  93  1.154e+07
80  94  0
80  95  4.44005e+06
80  96  0
80  97  8.61251e+06
80  98  3.7375e+06
80  99  1.86802e+07
80  100  1.72904e+07
81  0  407271
81  1  0
81  2  2.63049e+06
81  3  0
81  4  9.72697e+06
81  5  494568
81  6  0
81  7  0
81  8  0
81  9  0
81  10  5.24993e+06
81  11  0
81  12  0
81  13  0
81  14  0
81  15  0
81  16  0
81  17  0
81  18  0
81  19  0
81  20  2.16967e+06
81  21  7.52385e+06
81  22  764146
81  23  0
81  24  9.64968e+06
81  25  0
81  26  445875
81  27  0
81  28  232361
81  29  1.88363e+06
81  30  4.95007e+06
81  31  3.90426e+06
81  32  0
81  33  7.02714e+06
81  34  0
81  35  1.70484e+06
81  36  9.5711e+06
81  37  2.79802e+06
81  38  3.94734e+06
81  39  6.1005e+06
81  40  0
81  41  0
81  42  0
81  43  0
81  44  0
81  45  0
81  46  4.51653e+06
81  47  0
81  48  383558
81  49  1.46084e+07
81  50  2.18505e+07
81  51  4.33614e+07
81  52  3.09591e+07
81  53  1.68789e+07
81  54  1.45282e+07
81  55  8.17745e+06
81  56  1.80367e+07
81  57  0
81  58  0
81  59  0
81  60  0
81  61  437056
81  62  0
81  63  3.01316e+06
81  64  0
81  65  0
81  66  298802
81  67  1.00676e+07
81  68  0
81  69  1.08681e+07
81  70  3.38531e+06
81  71  8.98284e+06
81  72  2.44486e+07
81  73  3.05107e+06
81  74  1.39157e+07
81  75  19362.2
81  76  8.24073e+06
81  77  4.36603e+06
81  78  0
81  79  0
81  80  2.44682e+06
81  81  0
81  82  0
81  83  2.08929e+06
81  84  0
81  85  0
81  86  5.27666e+06
81  87  0
81  88  0
81  89  1.34089e+07
81  90  1.9014e+07
81  91  7.58113e+06
81  92  0
81  93  3.88497e+06
81  94  0
81  95  1.95579e+06
81  96  2.59562e+07
81  97  262146
81  98  5.57686e+06
81  99  2.91885e+07
81  100  2.741e+07
82  0  0
82  1  0
82  2  0
82  3  0
82  4  0
82  5  0
82  6  1.09905e+06
82  7  0
82  8  0
82  9  0
82  10  0
82  11  0
82  12  0
82  13  0
82  14  0
82  15  0
82  16  373537
82  17  3.57892e+06
82  18  0
82  19  0
82  20  2.99603e+06
82  21  1.60849e+06
82  22  0
82  23  0
82  24  1.02541e+07
82  25  0
82  26  2.73267e+06
82  27  4.5105e+06
82  28  1.34906e+07
82  29  9.91915e+06
82  30  3.36996e+06
82  31  1.03114e+07
82  32  0
82  33  580172
82  34  5.12469e+06
82  35  1.08345e+07
82  36  7.24457e+06
82  37  1.96918e+06
82  38  6.58936e+06
82  39  4.36824e+06
82  40  0
82  41  1.25416e+07
82  42  0
82  43  2.66844e+06
82  44  0
82  45  0
82  46  0
82  47  0
82  48  0
82  49  1.09953e+07
82  50  1.74745e+07
82  51  6.12408e+06
82  52  1.46415e+07
82  53  1.2811e+07
82  54  1.09755e+07
82  55  1.21379e+07
82  56  1.48646e+07
82  57  0
82  58  0
82  59  0
82  60  0
82  61  1.98554e+06
82  62  3.1265e+06
82  63  0
82  64  0
82  65  0
82  66  134514
82  67  5.52781e+06
82  68  1.36566e+07
82  69  0
82  70  1.49005e+06
82  71  0
82  72  1.48957e+07
82  73  2.30238e+07
82  74  9.87388e+06
82  75  6.98926e+06
82  76  1.34413e+07
82  77  1.78506e+07
82  78  0
82  79  0
82  80  6.56767e+06
82  81  0
82  82  3.83967e+06
82  83  7.18221e+06
82  84  1.02453e+07
82  85  0
82  86  0
82  87  2.08758e+06
82  88  372047
82  89  1.14884e+07
82  90  1.34813e+07
82  91  0
82  92  0
82  93  9.48339e+06
82  94  1.70932e+06
82  95  0
82  96  5.85857e+06
82  97  3.27761e+07
82  98  1.01465e+07
82  99  1.77431e+07
82  100  1.64716e+07
83  0  0
83  1  0
83  2  0
83  3  0
83  4  0
83  5  0
83  6  0
83  7  0
83  8  0
83  9  0
83  10  0
83  11  1.429e+06
83  12  0
83  13  0
83  14  0
83  15  0
83  16  0
83  17  0
83  18  0
83  19  946496
83  20  8.55695e+06
83  21  432537
83  22  8.27972e+06
83  23  1.8626e+06
83  24  5.03142e+06
83  25  0
83  26  4.15388e+06
83  27  7.69491e+06
83  28  1.57419e+06
83  29  1.57894e+07
83  30  4.86936e+06
83  31  6.96685e+06
83  32  4.02366e+06
83  33  8.78562e+06
83  34  6.8196e+06
83  35  5.40494e+06
83  36  0
83  37  7.71556e+06
83  38  0
83  39  4.82564e+06
83  40  0
83  41  0
83  42  2.64184e+06
83  43  0
83  44  347760
83  45  0
83  46  0
83  47  6.85427e+06
83  48  3.10597e+06
83  49  6.74962e+06
83  50  2.40134e+06
83  51  1.75002e+07
83  52  1.25872e+07
83  53  5.36563e+06
83  54  638727
83  55  4.23245e+06
83  56  0
83  57  256227
83  58  1.01345e+06
83  59  0
83  60  0
83  61  2.20993e+06
83  62  4.99481e+06
83  63  4.14375e+06
83  64  0
83  65  5.89835e+06
83  66  5.3077e+06
83  67  0
83  68  0
83  69  8.2589e+06
83  70  5.48841e+06
83  71  1.85645e+06
83  72  1.08713e+07
83  73  1.56214e+07
83  74  2.10576e+07
83  75  1.6499e+07
83  76  2.09992e+07
83  77  2.10121e+07
83  78  2.07765e+07
83  79  0
83  80  4.95943e+06
83  81  926220
83  82  0
83  83  0
83  84  0
83  85  2.28448e+07
83  86  4.86605e+06
83  87  0
83  88  0
83  89  0
83  90  931627
83  91  668720
83  92  6.77128e+06
83  93  0
83  94  3.96415e+06
83  95  0
83  96  1.91267e+07
83  97  2.84817e+07
83  98  1.43932e+07
83  99  1.76584e+07
83  100  1.23865e+07
84  0  0
84  1  0
84  2  0
84  3  0
84  4  0
84  5  0
84  6  0
84  7  0
84  8  0
84  9  2.01985e+06
84  10  0
84  11  0
84  12  0
84  13  0
84  14  0
84  15  4.29721e+06
84  16  0
84  17  3.40931e+06
84  18  0
84  19  0
84  20  0
84  21  3.21564e+06
84  22  0
84  23  1.09387e+07
84  24  2.31266e+06
84  25  1.42167e+07
84  26  1.94702e+06
84  27  1.22871e+07
84  28  7.32141e+06
84  29  7.2011e+06
84  30  1.63945e+07
84  31  1.73319e+07
84  32  3.65601e+06
84  33  1.21676e+07
84  34  1.05958e+07
84  35  4.60463e+06
84  36  6.50435e+06
84  37  6.01409e+06
84  38  4.21933e+06
84  39  1.12202e+07
84  40  0
84  41  0
84  42  1.97819e+06
84  43  3.51617e+06
84  44  3.65407e+06
84  45  0
84  46  326311
84  47  2.01811e+06
84  48  9.55805e+06
84  49  243060
84  50  0
84  51  6.42838e+06
84  52  2.14205e+07
84  53  1.9028e+07
84  54  5.37739e+06
84  55  1.48639e+07
84  56  0
84  57  4.08143e+06
84  58  609500
84  59  1.37116e+06
84  60  0
84  61  0
84  62  0
84  63  5.05792e+06
84  64  5.318e+06
84  65  4.67803e+06
84  66  0
84  67  0
84  68  0
84  69  4.64202e+06
84  70  1.05747e+07
84  71  1.34806e+07
84  72  1.00426e+07
84  73  3.7458e+07
84  74  1.49821e+07
84  75  1.68726e+07
84  76  1.86135e+07
84  77  5.84962e+06
84  78  1.23025e+07
84  79  0
84  80  2.77361e+06
84  81  0
84  82  7.88167e+06
84  83  0
84  84  0
84  85  7.75715e+06
84  86  0
84  87  0
84  88  0
84  89  0
84  90  1.39199e+07
84  91  1.3716e+06
84  92  702201
84  93  5.05713e+06
84  94  370131
84  95  1.67045e+07
84  96  0
84  97  2.52585e+07
84  98  2.01446e+07
84  99  2.01204e+07
84  100  2.22809e+07
85  0  4.19792e+06
85  1  0
85  2  0
85  3  0
85  4  0
85  5  0
85  6  0
85  7  2.64311e+06
85  8  0
85  9  0
85  10  0
85  11  2.02201e+06
85  12  0
85  13  0
85  14  0
85  15  0
85  16  4.2644e+06
85  17  0
85  18  0
85  19  2.01619e+06
85  20  8.3974e+06
85  21  7.60597e+06
85  22  4.47665e+06
85  23  9.99155e+06
85  24  9.95361e+06
85  25  1.28593e+07
85  26  5.73662e+06
85  27  1.57348e+07
85  28  4.39401e+06
85  29  9.23617e+06
85  30  7.68859e+06
85  31  1.71094e+07
85  32  1.55159e+07
85  33  1.53642e+07
85  34  9.36108e+06
85  35  1.05464e+07
85  36  3.99633e+06
85  37  7.50344e+06
85  38  9.82737e+06
85  39  0
85  40  0
85  41  1.92361e+06
85  42  5.29978e+06
85  43  0
85  44  284039
85  45  2.55964e+06
85  46  0
85  47  0
85  48  0
85  49  1.0367e+07
85  50  6.50382e+06
85  51  3.71111e+06
85  52  1.63131e+07
85  53  5.82961e+06
85  54  0
85  55  0
85  56  0
85  57  0
85  58  0
85  59  0
85  60  0
85  61  0
85  62  0
85  63  858552
85  64  0
85  65  913198
85  66  1.75817e+06
85  67  3.45301e+06
85  68  0
85  69  0
85  70  8.21912e+06
85  71  5.62577e+06
85  72  2.96621e+07
85  73  2.52507e+07
85  74  2.72474e+07
85  75  2.95673e+07
85  76  2.97113e+07
85  77  5.10829e+06
85  78  1.23873e+07
85  79  1.3073e+07
85  80  7.64553e+06
85  81  1.09355e+07
85  82  8757.47
85  83  0
85  84  1.02918e+07
85  85  0
85  86  6.00117e+06
85  87  1.84726e+07
85  88  0
85  89  0
85  90  1.25611e+07
85  91  0
85  92  5.57204e+06
85  93  0
85  94  1.01707e+06
85  95  4.11736e+06
85  96  5.8264e+06
85  97  1.21991e+07
85  98  3.03794e+07
85  99  2.79646e+07
85  100  8.41819e+06
86  0  0
86  1  0
86  2  0
86  3  0
86  4  0
86  5  0
86  6  0
86  7  0
86  8  0
86  9  979029
86  10  0
86  11  0
86  12  0
86  13  0
86  14  0
86  15  0
86  16  8.69404e+06
86  17  1.30778e+06
86  18  1.30141e+06
86  19  0
86  20  5.01641e+06
86  21  8.87077e+06
86  22  0
86  23  1.56542e+07
86  24  1.3622e+06
86  25  8.04567e+06
86  26  6.78562e+06
86  27  1.31881e+07
86  28  2.14002e+07
86  29  6.53979e+06
86  30  1.96045e+07
86  31  1.66294e+07
86  32  1.17561e+07
86  33  1.49468e+07
86  34  2.09667e+07
86  35  1.43241e+07
86  36  1.27417e+07
86  37  0
86  38  772983
86  39  0
86  40  5.28539e+06
86  41  7.52335e+06
86  42  0
86  43  0
86  44  0
86  45  0
86  46  0
86  47  0
86  48  110925
86  49  0
86  50  8.24761e+06
86  51  1.48309e+07
86  52  1.33171e+07
86  53  2.20193e+06
86  54  0
86  55  9.34673e+06
86  56  0
86  57  468443
86  58  0
86  59  0
86  60  0
86  61  2.96843e+06
86  62  436803
86  63  56926.5
86  64  672399
86  65  0
86  66  0
86  67  0
86  68  1.01489e+07
86  69  1.29268e+07
86  70  0
86  71  1.61567e+07
86  72  2.22377e+07
86  73  3.05657e+07
86  74  2.36669e+07
86  75  1.94525e+07
86  76  1.13497e+07
86  77  8.42751e+06
86  78  3.42848e+06
86  79  2.11348e+07
86  80  0
86  81  0
86  82  5.76817e+06
86  83  0
86  84  7.65575e+06
86  85  2.62021e+06
86  86  9.15051e+06
86  87  1.00817e+07
86  88  0
86  89  0
86  90  0
86  91  0
86  92  6.37508e+06
86  93  1.30856e+06
86  94  1.02608e+07
86  95  8.09319e+06
86  96  1.58759e+07
86  97  2.32036e+07
86  98  2.08783e+07
86  99  2.27422e+07
86  100  2.36738e+07
87  0  0
87  1  0
87  2  0
87  3  0
87  4  0
87  5  0
87  6  0
87  7  0
87  8  0
87  9  0
87  10  0
87  11  1.6993e+06
87  12  603840
87  13  0
87  14  0
87  15  0
87  16  0
87  17  2.24429e+06
87  18  1.10281e+07
87  19  0
87  20  1.77083e+06
87  21  2.06403e+07
87  22  1.10074e+07
87  23  1.04357e+07
87  24  4.94599e+06
87  25  6.83074e+06
87  26  2.05773e+07
87  27  1.59381e+07
87  28  1.7806e+07
87  29  1.99487e+07
87  30  1.13178e+07
87  31  2.072e+07
87  32  1.912e+07
87  33  3.71233e+06
87  34  1.55854e+07
87  35  1.36973e+07
87  36  9.74819e+06
87  37  1.7995e+07
87  38  6.63735e+06
87  39  0
87  40  0
87  41  0
87  42  0
87  43  0
87  44  0
87  45  0
87  46  0
87  47  1.06556e+07
87  48  9.9139e+06
87  49  0
87  50  2.37341e+07
87  51  2.15913e+07
87  52  4.59619e+06
87  53  0
87  54  0
87  55  0
87  56  0
87  57  0
87  58  0
87  59  0
87  60  0
87  61  0
87  62  2.71859e+06
87  63  1.12852e+07
87  64  6.3724e+06
87  65  0
87  66  1.59604e+06
87  67  0
87  68  0
87  69  1.43807e+07
87  70  5.39538e+06
87  71  3.88414e+06
87  72  1.57639e+07
87  73  2.03906e+07
87  74  2.56055e+07
87  75  3.25986e+07
87  76  2.603e+07
87  77  9.16052e+06
87  78  7.43403e+06
87  79  1.14739e+07
87  80  1.19392e+07
87  81  0
87  82  0
87  83  0
87  84  3.50036e+06
87  85  2.2015e+06
87  86  0
87  87  1.26483e+06
87  88  7.9736e+06
87  89  0
87  90  0
87  91  0
87  92  0
87  93  1.18225e+07
87  94  2.7809e+06
87  95  5.51589e+06
87  96  1.05531e+07
87  97  5.53819e+06
87  98  3.08376e+07
87  99  3.17233e+07
87  100  2.26651e+07
88  0  0
88  1  5.83092e+06
88  2  0
88  3  0
88  4  306127
88  5  477538
88  6  0
88  7  0
88  8  0
88  9  0
88  10  0
88  11  1.17488e+06
88  12  3.80339e+06
88  13  0
88  14  0
88  15  0
88  16  7.86503e+06
88  17  0
88  18  2.58456e+06
88  19  3.64195e+06
88  20  721653
88  21  1.32781e+07
88  22  5.62654e+06
88  23  1.11219e+07
88  24  7.39531e+06
88  25  1.48653e+07
88  26  8.21255e+06
88  27  1.19e+07
88  28  1.34574e+07
88  29  1.35048e+07
88  30  1.78076e+07
88  31  8.47457e+06
88  32  1.6191e+07
88  33  1.8915e+07
88  34  1.07236e+07
88  35  1.12617e+07
88  36  8.52662e+06
88  37  6.33516e+06
88  38  9.31589e+06
88  39  9.36766e+06
88  40  0
88  41  0
88  42  1.86815e+06
88  43  916886
88  44  0
88  45  0
88  46  7.93645e+06
88  47  2.41216e+06
88  48  4.48923e+06
88  49  2.6253e+06
88  50  0
88  51  4.16831e+06
88  52  0
88  53  1.47993e+07
88  54  196970
88  55  0
88  56  0
88  57  2.23637e+06
88  58  0
88  59  0
88  60  0
88  61  9.12045e+06
88  62  0
88  63  0
88  64  1.00173e+06
88  65  1.56541e+06
88  66  5.26622e+06
88  67  2.14878e+06
88  68  1.21805e+07
88  69  1.47465e+07
88  70  7.00265e+06
88  71  1.17434e+07
88  72  1.96286e+07
88  73  3.14683e+07
88  74  1.46744e+07
88  75  1.49197e+07
88  76  7.15691e+06
88  77  6.96863e+06
88  78  4.85298e+06
88  79  1.97797e+06
88  80  4.67557e+06
88  81  7.80619e+06
88  82  0
88  83  0
88  84  3.8407e+06
88  85  0
88  86  9.8443e+06
88  87  0
88  88  5.04247e+06
88  89  0
88  90  0
88  91  0
88  92  1.1839e+07
88  93  1.08553e+07
88  94  4.19095e+06
88  95  1.0015e+07
88  96  1.56395e+07
88  97  3.40213e+07
88  98  3.40655e+07
88  99  3.71423e+07
88  100  4.66392e+07
89  0  0
89  1  0
89  2  0
89  3  0
89  4  3.26722e+06
89  5  0
89  6  0
89  7  0
89  8  0
89  9  0
89  10  0
89  11  687227
89  12  771809
89  13  4.10919e+06
89  14  0
89  15  0
89  16  9.58894e+06
89  17  0
89  18  6.19722e+06
89  19  4.29198e+06
89  20  0
89  21  2.46611e+06
89  22  344695
89  23  1.38713e+07
89  24  2.62822e+06
89  25  1.61533e+07
89  26  7.99153e+06
89  27  2.34599e+07
89  28  9.60492e+06
89  29  1.38271e+07
89  30  1.96673e+07
89  31  2.03133e+07
89  32  2.20747e+07
89  33  1.6036e+07
89  34  9.22871e+06
89  35  1.36595e+07
89  36  8.38985e+06
89  37  1.41574e+07
89  38  3.98925e+06
89  39  0
89  40  4.87872e+06
89  41  0
89  42  1.12067e+06
89  43  4.70156e+06
89  44  0
89  45  0
89  46  0
89  47  1.14978e+07
89  48  0
89  49  7.01216e+06
89  50  3.43028e+06
89  51  2.4758e+07
89  52  9.07779e+06
89  53  0
89  54  0
89  55  4.67073e+06
89  56  1.53038e+06
89  57  1.98143e+06
89  58  0
89  59  0
89  60  1.77569e+06
89  61  20169.6
89  62  212280
89  63  0
89  64  2.65299e+06
89  65  0
89  66  0
89  67  0
89  68  0
89  69  4.80523e+06
89  70  3.16892e+06
89  71  1.50482e+07
89  72  2.89497e+07
89  73  3.04443e+07
89  74  2.09107e+07
89  75  2.33002e+07
89  76  1.09642e+07
89  77  1.03699e+07
89  78  1.10601e+07
89  79  0
89  80  1.52344e+07
89  81  0
89  82  3.22623e+06
89  83  0
89  84  5.28923e+06
89  85  0
89  86  6.29395e+06
89  87  0
89  88  0
89  89  143618
89  90  1.33173e+07
89  91  0
89  92  524109
89  93  8.33764e+06
89  94  3.27453e+06
89  95  0
89  96  4.52839e+06
89  97  2.13365e+07
89  98  3.55295e+07
89  99  3.65347e+07
89  100  4.6323e+07
90  0  1.64062e+06
90  1  92011.6
90  2  0
90  3  0
90  4  643175
90  5  0
90  6  0
90  7  0
90  8  0
90  9  0
90  10  0
90  11  0
90  12  0
90  13  3.24952e+06
90  14  0
90  15  0
90  16  946568
90  17  5.12468e+06
90  18  0
90  19  0
90  20  1.20218e+07
90  21  1.33547e+07
90  22  2.71081e+06
90  23  1.89938e+07
90  24  9.73089e+06
90  25  1.02381e+07
90  26  1.76757e+07
90  27  1.3212e+07
90  28  1.40523e+07
90  29  1.38483e+07
90  30  1.454e+07
90  31  2.03496e+07
90  32  1.06035e+07
90  33  1.07201e+07
90  34  1.78097e+07
90  35  2.80298e+06
90  36  2.87061e+06
90  37  1.27359e+07
90  38  2.19024e+06
90  39  7.38638e+06
90  40  704728
90  41  402020
90  42  0
90  43  0
90  44  0
90  45  8.60848e+06
90  46  0
90  47  0
90  48  0
90  49  7.1744e+06
90  50  0
90  51  6.56807e+06
90  52  0
90  53  1.93168e+06
90  54  858467
90  55  0
90  56  0
90  57  0
90  58  0
90  59  0
90  60  0
90  61  0
90  62  1.47908e+06
90  63  1.64438e+07
90  64  0
90  65  1.49636e+06
90  66  0
90  67  1.15523e+07
90  68  7.78188e+06
90  69  8.40831e+06
90  70  1.26313e+07
90  71  2.20244e+07
90  72  1.45535e+07
90  73  3.51431e+07
90  74  2.63306e+07
90  75  1.57885e+07
90  76  3.95795e+06
90  77  1.61475e+07
90  78  2.15159e+06
90  79  9.21619e+06
90  80  0
90  81  1.54615e+07
90  82  1.03411e+07
90  83  0
90  84  3.67942e+06
90  85  1.1333e+06
90  86  2.26592e+06
90  87  0
90  88  0
90  89  4.85606e+06
90  90  5.85766e+06
90  91  0
90  92  2.36064e+06
90  93  0
90  94  2.61361e+07
90  95  0
90  96  1.7572e+07
90  97  2.97764e+07
90  98  2.6726e+07
90  99  2.5055e+07
90  100  4.96723e+07
91  0  2.13387e+06
91  1  4.89374e+06
91  2  0
91  3  0
91  4  0
91  5  0
91  6  0
91  7  0
91  8  0
91  9  0
91  10  0
91  11  0
91  12  520824
91  13  1.47539e+07
91  14  0
91  15  0
91  16  252084
91  17  0
91  18  3.11874e+06
91  19  1.28045e+06
91  20  1.08212e+07
91  21  0
91  22  6.26015e+06
91  23  5.92178e+06
91  24  8.20454e+06
91  25  1.60964e+07
91  26  1.66395e+07
91  27  1.36794e+07
91  28  1.61875e+07
91  29  1.38255e+07
91  30  1.61284e+07
91  31  1.01487e+07
91  32  4.59121e+06
91  33  4.79441e+06
91  34  5.40368e+06
91  35  2.21328e+06
91  36  1.24572e+07
91  37  1.14031e+07
91  38  0
91  39  6.9822e+06
91  40  6.32434e+06
91  41  7.3318e+06
91  42  0
91  43  4.25304e+06
91  44  0
91  45  0
91  46  0
91  47  4.87409e+06
91  48  1.78187e+06
91  49  9.77169e+06
91  50  5.91681e+06
91  51  1.77771e+07
91  52  1.27889e+06
91  53  4.24714e+06
91  54  3.31141e+06
91  55  2.45498e+06
91  56  1.31142e+06
91  57  0
91  58  0
91  59  0
91  60  0
91  61  0
91  62  1.12045e+07
91  63  5.20313e+06
91  64  6.00802e+06
91  65  0
91  66  1.28328e+07
91  67  0
91  68  0
91  69  1.59277e+06
91  70  1.27275e+07
91  71  1.49243e+07
91  72  2.21473e+07
91  73  1.55365e+07
91  74  1.39835e+07
91  75  1.14396e+07
91  76  3.97028e+06
91  77  1.39219e+07
91  78  4.28912e+06
91  79  0
91  80  1.55304e+07
91  81  7.98468e+06
91  82  0
91  83  9.12385e+06
91  84  0
91  85  0
91  86  0
91  87  1.17425e+07
91  88  0
91  89  0
91  90  0
91  91  0
91  92  0
91  93  6.52678e+06
91  94  8.99995e+06
91  95  5.76255e+06
91  96  0
91  97  1.11218e+07
91  98  4.52097e+07
91  99  4.20838e+07
91  100  4.9327e+07
92  0  0
92  1  1.44999e+06
92  2  0
92  3  0
92  4  0
92  5  0
92  6  0
92  7  0
92  8  0
92  9  0
92  10  0
92  11  0
92  12  5.50648e+06
92  13  3.71039e+06
92  14  4.68129e+06
92  15  5.2193e+06
92  16  4.64083e+06
92  17  0
92  18  5.63677e+06
92  19  701760
92  20  2.37543e+06
92  21  1.14055e+07
92  22  1.35101e+06
92  23  7.43285e+06
92  24  1.3384e+06
92  25  1.47478e+07
92  26  9.9051e+06
92  27  8.55256e+06
92  28  1.14129e+07
92  29  1.52659e+07
92  30  1.00869e+07
92  31  8.84207e+06
92  32  9.28295e+06
92  33  3.32001e+06
92  34  2.48173e+07
92  35  7.90855e+06
92  36  7.62739e+06
92  37  7.5877e+06
92  38  215953
92  39  6.35708e+06
92  40  7.8257e+06
92  41  5.44698e+06
92  42  0
92  43  5.67019e+06
92  44  5.69136e+06
92  45  0
92  46  1.97096e+06
92  47  0
92  48  4.72701e+06
92  49  9.27296e+06
92  50  1.00416e+07
92  51  1.09971e+06
92  52  2.64432e+06
92  53  8.06937e+06
92  54  3.57465e+06
92  55  0
92  56  0
92  57  0
92  58  0
92  59  0
92  60  0
92  61  0
92  62  7.05949e+06
92  63  6.51306e+06
92  64  0
92  65  0
92  66  0
92  67  0
92  68  1.80635e+06
92  69  0
92  70  4.07434e+06
92  71  8.42788e+06
92  72  1.53509e+07
92  73  4.94468e+06
92  74  1.79134e+07
92  75  1.56712e+07
92  76  0
92  77  0
92  78  966688
92  79  0
92  80  786278
92  81  0
92  82  9.5169e+06
92  83  0
92  84  0
92  85  0
92  86  0
92  87  1.21431e+07
92  88  0
92  89  4889.12
92  90  6.6187e+06
92  91  0
92  92  3.6987e+06
92  93  0
92  94  0
92  95  8.18241e+06
92  96  1.6558e+07
92  97  2.74205e+07
92  98  2.56115e+07
92  99  4.64585e+07
92  100  4.63825e+07
93  0  0
93  1  6.58667e+06
93  2  0
93  3  0
93  4  0
93  5  0
93  6  5.91458e+06
93  7  0
93  8  1.19986e+07
93  9  5.81629e+06
93  10  6.43701e+06
93  11  302.328
93  12  0
93  13  7.76452e+06
93  14  1.75299e+06
93  15  3.5282e+06
93  16  173836
93  17  1.4092e+06
93  18  29355.9
93  19  3.20463e+06
93  20  3.05445e+06
93  21  1.29175e+07
93  22  1.37341e+06
93  23  4.18911e+06
93  24  7.90062e+06
93  25  9.28001e+06
93  26  2.76218e+06
93  27  6.49067e+06
93  28  1.70183e+07
93  29  3.04465e+06
93  30  8.61036e+06
93  31  4.06677e+06
93  32  9.09705e+06
93  33  9.93293e+06
93  34  0
93  35  0
93  36  7.514e+06
93  37  3.4306e+06
93  38  0
93  39  2.57231e+06
93  40  581842
93  41  4.51787e+06
93  42  7.06361e+06
93  43  0
93  44  0
93  45  0
93  46  0
93  47  0
93  48  0
93  49  2.84569e+06
93  50  4.68277e+06
93  51  0
93  52  5.71363e+06
93  53  0
93  54  728128
93  55  0
93  56  2.12774e+06
93  57  985601
93  58  0
93  59  0
93  60  0
93  61  0
93  62  1.66587e+07
93  63  3.12126e+06
93  64  1.49647e+06
93  65  4.32555e+06
93  66  2.96643e+06
93  67  0
93  68  0
93  69  4.09247e+06
93  70  1.40639e+06
93  71  0
93  72  2.28626e+06
93  73  0
93  74  1.38559e+07
93  75  1.43271e+07
93  76  3.49096e+06
93  77  1.2903e+07
93  78  0
93  79  0
93  80  2.03001e+06
93  81  0
93  82  0
93  83  1.50462e+06
93  84  7.42617e+06
93  85  0
93  86  3.44433e+06
93  87  5.88541e+06
93  88  0
93  89  401963
93  90  0
93  91  3.22123e+06
93  92  600756
93  93  8.13404e+06
93  94  579788
93  95  1.16672e+07
93  96  1.29212e+07
93  97  2.73503e+07
93  98  2.45151e+07
93  99  4.24033e+07
93  100  4.89792e+07
94  0  0
94  1  0
94  2  0
94  3  0
94  4  4.35604e+06
94  5  1.22715e+06
94  6  0
94  7  3.71907e+06
94  8  5.04441e+06
94  9  0
94  10  3.56979e+06
94  11  5.72967e+06
94  12  0
94  13  1.28631e+07
94  14  0
94  15  0
94  16  4.32985e+06
94  17  0
94  18  0
94  19  0
94  20  0
94  21  6.99023e+06
94  22  5.52812e+06
94  23  1.38306e+07
94  24  5.64518e+06
94  25  7.32196e+06
94  26  6.7541e+06
94  27  1.10593e+07
94  28  1.00567e+07
94  29  2.4046e+06
94  30  1.34842e+07
94  31  0
94  32  1.57436e+07
94  33  1.67266e+07
94  34  1.76426e+07
94  35  8.81603e+06
94  36  644743
94  37  1.59486e+06
94  38  4.87551e+06
94  39  6.9588e+06
94  40  2.40443e+06
94  41  9.39464e+06
94  42  2.72378e+06
94  43  4.35914e+06
94  44  7.04886e+06
94  45  0
94  46  0
94  47  0
94  48  1.04828e+07
94  49  0
94  50  0
94  51  0
94  52  1.47542e+07
94  53  0
94  54  367190
94  55  0
94  56  1.2214e+06
94  57  0
94  58  0
94  59  0
94  60  8.60934e+06
94  61  0
94  62  3.20786e+06
94  63  8.18294e+06
94  64  1.01123e+07
94  65  0
94  66  0
94  67  0
94  68  0
94  69  1.95718e+06
94  70  0
94  71  0
94  72  4.42054e+06
94  73  1.13009e+07
94  74  1.20162e+07
94  75  7.23594e+06
94  76  2.36293e+06
94  77  0
94  78  0
94  79  0
94  80  0
94  81  0
94  82  0
94  83  4.52666e+06
94  84  0
94  85  0
94  86  0
94  87  0
94  88  0
94  89  0
94  90  1.21321e+06
94  91  0
94  92  1.87465e+06
94  93  0
